기준연도,사업자등록번호,회계년도,생애주기_최종,생애주기_점수,부실라벨_ICR3년
2015,1108173740,2015,쇠퇴기,100.0,0
2015,1108176484,2013,쇠퇴기,100.0,1
2015,1108180372,2014,쇠퇴기,100.0,0
2015,1108183234,2015,성숙기,3.2,0
2015,1108184005,2015,성숙기,3.2,0
2015,1108184311,2015,성숙기,3.2,0
2015,1108605005,2015,도입기,75.7,0
2015,1118100518,2012,성장기,0.0,1
2015,1118100750,2015,성숙기,3.2,0
2015,1118114481,2015,조정기,32.8,0
2015,1118117284,2015,성숙기,3.2,0
2015,1118124316,2015,쇠퇴기,100.0,0
2015,1118124581,2015,성숙기,3.2,0
2015,1118125367,2015,성숙기,3.2,0
2015,1118127555,2015,성숙기,3.2,0
2015,1118131200,2015,성숙기,3.2,0
2015,1128104083,2012,쇠퇴기,100.0,0
2015,1128137963,2015,쇠퇴기,100.0,0
2015,1128140546,2012,쇠퇴기,100.0,1
2015,1128141598,2012,쇠퇴기,100.0,1
2015,1128142506,2015,성숙기,3.2,0
2015,1128143131,2015,쇠퇴기,100.0,1
2015,1128153075,2015,성숙기,3.2,0
2015,1138107079,2012,쇠퇴기,100.0,1
2015,1138107313,2012,쇠퇴기,100.0,1
2015,1138110410,2015,조정기,32.8,0
2015,1138112169,2015,성숙기,3.2,0
2015,1138115259,2015,성숙기,3.2,0
2015,1138116942,2015,성숙기,3.2,0
2015,1138117596,2015,성숙기,3.2,0
2015,1138119615,2014,쇠퇴기,100.0,0
2015,1138119731,2015,조정기,32.8,0
2015,1138122221,2015,성장기,0.0,0
2015,1138130978,2015,조정기,32.8,0
2015,1138133368,2014,성숙기,3.2,0
2015,1138133785,2015,쇠퇴기,100.0,0
2015,1138134222,2015,성숙기,3.2,0
2015,1138136201,2015,쇠퇴기,100.0,0
2015,1138139979,2015,조정기,32.8,0
2015,1138140141,2015,성장기,0.0,0
2015,1138140461,2015,성숙기,3.2,1
2015,1138143191,2015,조정기,32.8,0
2015,1138146112,2014,쇠퇴기,100.0,0
2015,1138148783,2015,도입기,75.7,0
2015,1138150315,2015,성숙기,3.2,0
2015,1138151013,2013,성장기,0.0,1
2015,1138155149,2014,조정기,32.8,0
2015,1138157787,2015,성숙기,3.2,0
2015,1138158302,2015,성숙기,3.2,0
2015,1138163616,2015,성장기,0.0,0
2015,1138164099,2014,도입기,75.7,0
2015,1138165195,2015,성숙기,3.2,0
2015,1138166651,2015,성숙기,3.2,0
2015,1138171101,2015,조정기,32.8,0
2015,1138172911,2014,성숙기,3.2,0
2015,1138178351,2015,조정기,32.8,0
2015,1138183757,2015,조정기,32.8,0
2015,1138186297,2015,성숙기,3.2,0
2015,1138195549,2015,도입기,75.7,0
2015,1138611485,2015,성숙기,3.2,0
2015,1138627371,2015,조정기,32.8,0
2015,1138641766,2015,조정기,32.8,0
2015,1138642921,2014,성장기,0.0,0
2015,1138645520,2015,도입기,75.7,0
2015,1148101855,2015,성장기,0.0,0
2015,1148114122,2015,성숙기,3.2,0
2015,1148116585,2015,성장기,0.0,0
2015,1148122734,2015,성숙기,3.2,0
2015,1148133871,2015,조정기,32.8,0
2015,1148136830,2015,조정기,32.8,0
2015,1148142327,2015,쇠퇴기,100.0,0
2015,1148142711,2015,조정기,32.8,0
2015,1148143063,2015,조정기,32.8,0
2015,1148144271,2015,성장기,0.0,0
2015,1148145800,2015,성숙기,3.2,0
2015,1148150676,2015,조정기,32.8,0
2015,1148152806,2015,조정기,32.8,0
2015,1148153542,2015,성숙기,3.2,0
2015,1148154430,2012,쇠퇴기,100.0,1
2015,1148155346,2015,성숙기,3.2,0
2015,1148157418,2015,쇠퇴기,100.0,0
2015,1148157456,2012,조정기,32.8,0
2015,1148159003,2015,성장기,0.0,0
2015,1148162435,2015,성숙기,3.2,0
2015,1148163278,2015,조정기,32.8,0
2015,1148163356,2015,쇠퇴기,100.0,0
2015,1148163598,2015,쇠퇴기,100.0,0
2015,1148165451,2012,성장기,0.0,1
2015,1148166275,2015,성숙기,3.2,0
2015,1148172608,2015,쇠퇴기,100.0,1
2015,1148173271,2015,성장기,0.0,1
2015,1148175304,2015,성장기,0.0,0
2015,1148182858,2013,성장기,0.0,1
2015,1148186456,2015,도입기,75.7,0
2015,1148193883,2015,성장기,0.0,0
2015,1148600579,2015,성숙기,3.2,0
2015,1148600716,2014,조정기,32.8,0
2015,1148601127,2015,성숙기,3.2,0
2015,1148601582,2015,쇠퇴기,100.0,0
2015,1148606122,2015,성숙기,3.2,0
2015,1148606670,2015,성숙기,3.2,0
2015,1148608775,2012,도입기,75.7,1
2015,1148611339,2015,성숙기,3.2,1
2015,1148612658,2013,성숙기,3.2,1
2015,1148620463,2015,조정기,32.8,0
2015,1148631204,2015,도입기,75.7,0
2015,1148631257,2015,성숙기,3.2,0
2015,1148633459,2015,쇠퇴기,100.0,0
2015,1148633783,2015,성숙기,3.2,0
2015,1148637187,2014,조정기,32.8,0
2015,1148637829,2015,도입기,75.7,1
2015,1148638978,2013,성숙기,3.2,0
2015,1148644198,2015,쇠퇴기,100.0,0
2015,1148645028,2015,성숙기,3.2,0
2015,1148646503,2014,도입기,75.7,1
2015,1148648404,2015,성숙기,3.2,0
2015,1148648520,2015,성장기,0.0,0
2015,1148651234,2015,쇠퇴기,100.0,0
2015,1148651971,2012,조정기,32.8,1
2015,1148652489,2015,성장기,0.0,0
2015,1148653023,2014,도입기,75.7,0
2015,1148656302,2015,성장기,0.0,0
2015,1148660830,2015,성숙기,3.2,0
2015,1148663894,2015,성숙기,3.2,0
2015,1148668754,2015,도입기,75.7,1
